MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1859682	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	2		apical plasma membrane			ISO	Q9UGH3 	J:164563 	
MGI:1859682	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	2		basal plasma membrane			IDA		J:153402 	
MGI:1859682	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	2		basal plasma membrane			ISO	RGD:619876 	J:155856 	
MGI:1859682	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	2		basolateral plasma membrane			ISO	Q9UGH3 	J:164563 	
MGI:1859682	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	2		integral component of plasma membrane			ISO	RGD:619876 	J:155856 	
MGI:1859682	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	2		plasma membrane			ISO	Q9UGH3 	J:164563 	
MGI:2384871	Slc24a1	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1	9		integral component of plasma membrane			IBA	PTN000090975 	J:265628 	
MGI:2384871	Slc24a1	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1	9		intrinsic component of plasma membrane			ISO	RGD:620080 	J:155856 	
MGI:2384871	Slc24a1	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1	9		plasma membrane			ISO	O60721 	J:164563 	
MGI:1923626	Slc24a2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	4		integral component of plasma membrane			IBA	PTN000090975 	J:265628 	
MGI:1923626	Slc24a2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	4		intrinsic component of plasma membrane			ISO	RGD:628650 	J:155856 	
MGI:1923626	Slc24a2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	4		plasma membrane			ISO	Q9UI40 	J:164563 	
MGI:2137513	Slc24a3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3	2		integral component of plasma membrane			IBA	PTN000090975 	J:265628 	
MGI:2137513	Slc24a3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3	2		plasma membrane			ISO	RGD:69256 	J:155856 	
MGI:2137513	Slc24a3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3	2		plasma membrane			ISO	Q9HC58 	J:164563 	
MGI:2137513	Slc24a3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3	2		plasma membrane			TAS		J:70136 	
MGI:2447362	Slc24a4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	12		integral component of plasma membrane			IBA	PTN000090975 	J:265628 	
MGI:2447362	Slc24a4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	12		integral component of plasma membrane			IC	GO:0008273 	J:80562 	
MGI:2447362	Slc24a4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	12		plasma membrane	is a part of ameloblast		IDA		J:242792 	
MGI:2447362	Slc24a4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	12		plasma membrane			ISO	Q8NFF2 	J:164563 	
MGI:2385894	Slc26a1	solute carrier family 26 (sulfate transporter), member 1	5		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2385894	Slc26a1	solute carrier family 26 (sulfate transporter), member 1	5		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:892977	Slc26a2	solute carrier family 26 (sulfate transporter), member 2	18		apical plasma membrane			ISO	RGD:620622 	J:155856 	
MGI:892977	Slc26a2	solute carrier family 26 (sulfate transporter), member 2	18		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:892977	Slc26a2	solute carrier family 26 (sulfate transporter), member 2	18		integral component of plasma membrane			ISO	P50443 	J:164563 	
MGI:892977	Slc26a2	solute carrier family 26 (sulfate transporter), member 2	18		microvillus membrane			ISO	RGD:620622 	J:155856 	
MGI:892977	Slc26a2	solute carrier family 26 (sulfate transporter), member 2	18		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:107181	Slc26a3	solute carrier family 26, member 3	12		apical plasma membrane			ISO	RGD:620623 	J:155856 	
MGI:107181	Slc26a3	solute carrier family 26, member 3	12		brush border membrane			ISO	RGD:620623 	J:155856 	
MGI:107181	Slc26a3	solute carrier family 26, member 3	12		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:107181	Slc26a3	solute carrier family 26, member 3	12		integral component of plasma membrane			ISS		J:56643 	
MGI:107181	Slc26a3	solute carrier family 26, member 3	12		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1346029	Slc26a4	solute carrier family 26, member 4	12		apical plasma membrane			IDA		J:75064 J:102455 J:121606 J:150397 	
MGI:1346029	Slc26a4	solute carrier family 26, member 4	12		apical plasma membrane			ISO	RGD:3293 	J:155856 	
MGI:1346029	Slc26a4	solute carrier family 26, member 4	12		apical plasma membrane			ISO	O43511 	J:164563 	
MGI:1346029	Slc26a4	solute carrier family 26, member 4	12		brush border membrane			IDA		J:75064 	
MGI:1346029	Slc26a4	solute carrier family 26, member 4	12		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:1346029	Slc26a4	solute carrier family 26, member 4	12		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:1933154	Slc26a5	solute carrier family 26, member 5	5		basolateral plasma membrane			IDA		J:81871 	
MGI:1933154	Slc26a5	solute carrier family 26, member 5	5		basolateral plasma membrane			ISO	RGD:69334 	J:155856 	
MGI:1933154	Slc26a5	solute carrier family 26, member 5	5		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:1933154	Slc26a5	solute carrier family 26, member 5	5		lateral plasma membrane	is a part of cochlear inner hair cell		IDA		J:142574 	
MGI:1933154	Slc26a5	solute carrier family 26, member 5	5		lateral plasma membrane			ISO	RGD:69334 	J:155856 	
MGI:1933154	Slc26a5	solute carrier family 26, member 5	5		plasma membrane	is a part of outer hair cell		IDA		J:209766 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		apical plasma membrane			IDA		J:75064 J:101422 J:152870 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		apical plasma membrane			ISO	Q9BXS9 	J:164563 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		basolateral plasma membrane			ISO	Q9BXS9 	J:164563 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		brush border membrane			IDA		J:75064 J:101422 J:107558 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		brush border membrane			ISO	Q9BXS9 	J:164563 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		integral component of plasma membrane			IDA		J:75064 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		plasma membrane			IDA		J:201564 	
MGI:2159728	Slc26a6	solute carrier family 26, member 6	9		plasma membrane			ISO	Q9BXS9 	J:164563 	
MGI:2384791	Slc26a7	solute carrier family 26, member 7	4		basolateral plasma membrane			IBA	PTN001721033 	J:265628 	
MGI:2384791	Slc26a7	solute carrier family 26, member 7	4		basolateral plasma membrane			IDA		J:131477 	
MGI:2384791	Slc26a7	solute carrier family 26, member 7	4		basolateral plasma membrane			ISO	RGD:1310846 	J:155856 	
MGI:2384791	Slc26a7	solute carrier family 26, member 7	4		basolateral plasma membrane			ISO	Q8TE54 	J:164563 	
MGI:2384791	Slc26a7	solute carrier family 26, member 7	4		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2384791	Slc26a7	solute carrier family 26, member 7	4		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2385046	Slc26a8	solute carrier family 26, member 8	17		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2385046	Slc26a8	solute carrier family 26, member 8	17		plasma membrane			ISO	Q96RN1 	J:164563 	
MGI:2444594	Slc26a9	solute carrier family 26, member 9	1		apical plasma membrane			IDA		J:101231 	
MGI:2444594	Slc26a9	solute carrier family 26, member 9	1		apical plasma membrane			ISO	Q7LBE3 	J:164563 	
MGI:2444594	Slc26a9	solute carrier family 26, member 9	1		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2444594	Slc26a9	solute carrier family 26, member 9	1		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:2143920	Slc26a10	solute carrier family 26, member 10	10		basolateral plasma membrane			IBA	PTN001721033 	J:265628 	
MGI:2143920	Slc26a10	solute carrier family 26, member 10	10		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2444589	Slc26a11	solute carrier family 26, member 11	11		integral component of plasma membrane			IBA	PTN000212031 	J:265628 	
MGI:2444589	Slc26a11	solute carrier family 26, member 11	11		plasma membrane			ISO	Q86WA9 	J:164563 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		basal plasma membrane	is a part of brain microvascular endothelial cell		IDA		J:287057 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		caveola			ISO	RGD:620927 	J:155856 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		integral component of plasma membrane			IDA		J:21397 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		plasma membrane			IBA	PTN000645414 	J:265628 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		plasma membrane	is a part of brown fat		IDA		J:121018 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		plasma membrane			IDA		J:96971 J:244749 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		plasma membrane			ISO	RGD:620927 	J:155856 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		plasma membrane			ISO	Q6PCB7 	J:164563 	
MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8		plasma membrane			TAS		J:93142 	
MGI:1347099	Slc27a2	solute carrier family 27 (fatty acid transporter), member 2	2		plasma membrane			IDA		J:276396 	
MGI:1347347	Slc27a4	solute carrier family 27 (fatty acid transporter), member 4	2		brush border membrane	is a part of extraembryonic visceral endoderm		IDA		J:86762 	
MGI:1347347	Slc27a4	solute carrier family 27 (fatty acid transporter), member 4	2		plasma membrane			IBA	PTN000645414 	J:265628 	
MGI:1347347	Slc27a4	solute carrier family 27 (fatty acid transporter), member 4	2		plasma membrane			IDA		J:96971 	
MGI:1347347	Slc27a4	solute carrier family 27 (fatty acid transporter), member 4	2		plasma membrane			TAS		J:93142 	
MGI:1347100	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	7		basal plasma membrane	is a part of liver,is a part of hepatocyte		IDA		J:124917 	
MGI:1347100	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	7		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:3036230	Slc27a6	solute carrier family 27 (fatty acid transporter), member 6	18		plasma membrane			IEA	KW-1003 	J:60000 	
MGI:3605073	Slc28a1	solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	7		apical plasma membrane			ISO	RGD:621223 	J:155856 	
MGI:3605073	Slc28a1	solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	7		brush border membrane	is a part of intestine|is a part of metanephros		IDA		J:289454 	
MGI:3605073	Slc28a1	solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	7		integral component of plasma membrane			IBA	PTN000063482 	J:265628 	
MGI:3605073	Slc28a1	solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	7		plasma membrane			ISO	O00337 	J:164563 	
MGI:1913105	Slc28a2	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	2		brush border membrane	is a part of intestine|is a part of metanephros		IDA		J:289454 	
MGI:1913105	Slc28a2	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	2		integral component of plasma membrane			IBA	PTN000063482 	J:265628 	
MGI:1913105	Slc28a2	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	2		integral component of plasma membrane			ISS		J:65053 	
MGI:1913105	Slc28a2	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	2		plasma membrane			ISO	RGD:61840 	J:155856 	
MGI:3702173	Slc28a2b	solute carrier family 28 member 2b	2		integral component of plasma membrane			IBA	PTN000063482 	J:265628 	
MGI:2137361	Slc28a3	solute carrier family 28 (sodium-coupled nucleoside transporter), member 3	13		brush border membrane	is a part of intestine|is a part of metanephros		IDA		J:289454 	
MGI:2137361	Slc28a3	solute carrier family 28 (sodium-coupled nucleoside transporter), member 3	13		integral component of plasma membrane			IBA	PTN000063482 	J:265628 	
MGI:2137361	Slc28a3	solute carrier family 28 (sodium-coupled nucleoside transporter), member 3	13		integral component of plasma membrane			ISS		J:70326 	
MGI:1927073	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	17		apical plasma membrane			ISO	Q99808 	J:164563 	
MGI:1927073	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	17		basolateral plasma membrane			ISO	Q99808 	J:164563 	
MGI:1927073	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	17		integral component of plasma membrane			ISS		J:66748 J:67561 	
MGI:1927073	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	17		plasma membrane			IBA	PTN000035696 	J:265628 	
MGI:1927073	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	17		plasma membrane			ISO	RGD:61899 	J:155856 	
MGI:1927073	Slc29a1	solute carrier family 29 (nucleoside transporters), member 1	17		plasma membrane			ISO	Q99808 	J:164563 	
MGI:1345278	Slc29a2	solute carrier family 29 (nucleoside transporters), member 2	19		basolateral plasma membrane			IBA	PTN002569394 	J:265628 	
MGI:1345278	Slc29a2	solute carrier family 29 (nucleoside transporters), member 2	19		basolateral plasma membrane			ISO	Q14542 	J:164563 	
MGI:1345278	Slc29a2	solute carrier family 29 (nucleoside transporters), member 2	19		integral component of plasma membrane			ISS		J:66748 	
MGI:1345278	Slc29a2	solute carrier family 29 (nucleoside transporters), member 2	19		plasma membrane			IBA	PTN000035696 	J:265628 	
MGI:1918529	Slc29a3	solute carrier family 29 (nucleoside transporters), member 3	10		plasma membrane			IBA	PTN000035696 	J:265628 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		apical plasma membrane	is a part of brain microvascular endothelial cell		IDA		J:289087 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		apical plasma membrane			ISO	RGD:1310545 	J:155856 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		apical plasma membrane			ISO	Q7RTT9 	J:164563 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		basolateral plasma membrane	is a part of brain microvascular endothelial cell		IDA		J:289087 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		basolateral plasma membrane			ISO	RGD:1310545 	J:155856 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		basolateral plasma membrane			ISO	Q7RTT9 	J:164563 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		plasma membrane			IBA	PTN000035696 	J:265628 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		plasma membrane			ISO	RGD:1310545 	J:155856 	
MGI:2385330	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	5		plasma membrane			ISO	Q7RTT9 	J:164563 	
MGI:1345281	Slc30a1	solute carrier family 30 (zinc transporter), member 1	1		integral component of postsynaptic density membrane			ISO	RGD:61918 	J:155856 	
MGI:1345281	Slc30a1	solute carrier family 30 (zinc transporter), member 1	1		plasma membrane			IBA	PTN000901728 	J:265628 	
MGI:1345281	Slc30a1	solute carrier family 30 (zinc transporter), member 1	1		plasma membrane			ISO	Q62720 	J:23612 	
MGI:1345281	Slc30a1	solute carrier family 30 (zinc transporter), member 1	1		plasma membrane			ISO	Q9Y6M5 	J:164563 	
